student_id,course_id,instructor_id,classroom_id,timeslot_id,course_code
b21b6d0f-aace-49af-b530-2c1a36e51053,1,df3e4352-c037-4293-aeb8-74b7aae6fb8a,13,71,CHEM210
e7bd8f25-28ad-43be-b803-2150a287d523,17,80dad91e-02f0-4182-ae63-9bfe710a66b9,28,75,PHYS380
e7bd8f25-28ad-43be-b803-2150a287d523,20,6ddac491-3bfa-420a-8098-f3c741f530b6,27,65,MDIA220
02cf3194-c39e-4c63-b1a1-58cc4d8c845e,5,0be1929c-a780-4078-9e98-6df4cf99c936,9,32,ENGR450
02cf3194-c39e-4c63-b1a1-58cc4d8c845e,8,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,12,9,BUS380
17bf792a-f6e9-4cff-b05b-98ae779054f3,15,e09c188d-aea7-4cf2-9bb6-6eed739db033,26,65,CHEM160
17bf792a-f6e9-4cff-b05b-98ae779054f3,2,2086fb93-7036-4127-b46f-14b11794fd56,3,7,ENGR120
17bf792a-f6e9-4cff-b05b-98ae779054f3,12,d4fba2d9-c269-4d11-82f8-e94787f74bc1,25,56,MDIA330
17bf792a-f6e9-4cff-b05b-98ae779054f3,7,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,27,99,BUS370
077cae26-43f2-4252-9fe6-6e9d4cebd2a0,10,ba2adea1-5399-4c45-9c94-9f26f726f62e,8,7,CHEM310
077cae26-43f2-4252-9fe6-6e9d4cebd2a0,13,a12b297c-6ca7-436c-8318-08b5a05e1eea,6,6,PHYS340
077cae26-43f2-4252-9fe6-6e9d4cebd2a0,19,d4fba2d9-c269-4d11-82f8-e94787f74bc1,24,5,CHEM110
077cae26-43f2-4252-9fe6-6e9d4cebd2a0,4,5922b91c-31eb-443e-b15f-acbae8cf8831,5,39,MATH340
64f2dcf9-38a5-4e31-8ecc-b375c1cd573b,6,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,25,93,HI160
64f2dcf9-38a5-4e31-8ecc-b375c1cd573b,5,57a87455-1a19-4d48-90c9-bd9040670f85,29,75,ENGR450
64f2dcf9-38a5-4e31-8ecc-b375c1cd573b,16,57a87455-1a19-4d48-90c9-bd9040670f85,8,12,CS370
64f2dcf9-38a5-4e31-8ecc-b375c1cd573b,2,c3453dc3-772c-4d3b-b535-e058788237ed,10,18,ENGR120
64f2dcf9-38a5-4e31-8ecc-b375c1cd573b,11,309c4ad8-2776-4955-b1b5-8ab5409090ad,12,52,HI420
6b46a3c1-e8ad-4556-b467-e8fc7d68506b,18,ba2adea1-5399-4c45-9c94-9f26f726f62e,23,21,CS200
6b46a3c1-e8ad-4556-b467-e8fc7d68506b,21,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,8,26,HI230
997587da-821c-4512-8db4-4a2aab120220,16,59424c88-808c-4285-b95a-607928e016a1,9,15,CS370
997587da-821c-4512-8db4-4a2aab120220,5,e09c188d-aea7-4cf2-9bb6-6eed739db033,3,14,ENGR450
997587da-821c-4512-8db4-4a2aab120220,6,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,21,99,HI160
997587da-821c-4512-8db4-4a2aab120220,2,df3e4352-c037-4293-aeb8-74b7aae6fb8a,26,72,ENGR120
997587da-821c-4512-8db4-4a2aab120220,4,55a493f1-a88a-4fe2-b666-b93388223926,4,39,MATH340
049e921d-378d-4f03-89af-d1e1ea2055ea,2,d372a3ee-4ff5-48df-a5f2-7da725570f5e,17,100,ENGR120
049e921d-378d-4f03-89af-d1e1ea2055ea,17,59424c88-808c-4285-b95a-607928e016a1,11,60,PHYS380
36ff4058-6dd4-4c0c-a919-7c92fe80ec41,13,b53f72f1-d162-4f47-a6af-c538db450833,19,52,PHYS340
36ff4058-6dd4-4c0c-a919-7c92fe80ec41,21,295c30fe-615a-4769-bade-21c7e3e975a9,6,20,HI230
36ff4058-6dd4-4c0c-a919-7c92fe80ec41,8,b53f72f1-d162-4f47-a6af-c538db450833,12,90,BUS380
36ff4058-6dd4-4c0c-a919-7c92fe80ec41,11,c8a0eed4-ccd5-46fc-8b97-64b89728d342,18,93,HI420
96a20119-feb6-42b4-8280-e55c6bc57944,14,0be1929c-a780-4078-9e98-6df4cf99c936,25,27,MGMT350
96a20119-feb6-42b4-8280-e55c6bc57944,10,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,10,43,CHEM310
96a20119-feb6-42b4-8280-e55c6bc57944,21,8eb8ab26-579c-4927-8866-9f0cfb37824a,11,59,HI230
96a20119-feb6-42b4-8280-e55c6bc57944,16,309c4ad8-2776-4955-b1b5-8ab5409090ad,2,50,CS370
96a20119-feb6-42b4-8280-e55c6bc57944,9,d4fba2d9-c269-4d11-82f8-e94787f74bc1,14,92,ENGR300
9dbb7de7-57ff-4549-921a-c53778363874,21,449de61b-f2b5-406f-8445-17b960996d0a,12,27,HI230
9dbb7de7-57ff-4549-921a-c53778363874,13,fc70f172-e0d8-4202-a83b-a8d6cc75de10,1,78,PHYS340
9dbb7de7-57ff-4549-921a-c53778363874,20,c3453dc3-772c-4d3b-b535-e058788237ed,1,73,MDIA220
9dbb7de7-57ff-4549-921a-c53778363874,1,e09c188d-aea7-4cf2-9bb6-6eed739db033,27,2,CHEM210
9dbb7de7-57ff-4549-921a-c53778363874,15,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,5,67,CHEM160
d189361c-8871-483f-bfd9-c6e7fea5ff36,1,2f638a13-eb24-4d61-ad54-7aaf0b822823,15,71,CHEM210
d189361c-8871-483f-bfd9-c6e7fea5ff36,18,72d8246e-bd38-49b2-88c7-96f11c51f1fb,12,2,CS200
d189361c-8871-483f-bfd9-c6e7fea5ff36,19,fc70f172-e0d8-4202-a83b-a8d6cc75de10,6,53,CHEM110
564f1346-3554-4417-856b-9af5fb45b183,12,c0969d1b-26f7-4e83-9b27-3a4a0551f760,26,2,MDIA330
1104c2cb-e34d-453e-88d6-1e238ac59c8b,7,d7e101e3-1c37-4827-872a-2a9e7994aaab,5,15,BUS370
1104c2cb-e34d-453e-88d6-1e238ac59c8b,16,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,14,79,CS370
1104c2cb-e34d-453e-88d6-1e238ac59c8b,2,72d8246e-bd38-49b2-88c7-96f11c51f1fb,28,46,ENGR120
c7945c50-95f3-4419-a377-c9c5426fefef,20,cff4ee54-8789-46e5-a995-15c0dea35275,13,2,MDIA220
c7945c50-95f3-4419-a377-c9c5426fefef,18,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,8,26,CS200
c7945c50-95f3-4419-a377-c9c5426fefef,7,fe8c95dc-f314-472c-a317-83d7bb76fbc9,21,37,BUS370
c7945c50-95f3-4419-a377-c9c5426fefef,13,d8e46018-304b-49b7-bb5b-d128007be5bd,24,89,PHYS340
c7945c50-95f3-4419-a377-c9c5426fefef,10,8eb8ab26-579c-4927-8866-9f0cfb37824a,2,50,CHEM310
3617c814-665a-4c27-a8ef-9bb467925884,6,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,12,75,HI160
3617c814-665a-4c27-a8ef-9bb467925884,19,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,22,73,CHEM110
4bfa2a67-7ca8-474f-b2d2-27c7f2b01ff9,8,449de61b-f2b5-406f-8445-17b960996d0a,22,41,BUS380
4bfa2a67-7ca8-474f-b2d2-27c7f2b01ff9,4,0eb47436-5e7e-4cba-99f5-fad4a55378c2,17,65,MATH340
b128bb0c-47c3-41b2-a5f3-7cab0578b0d8,11,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,6,13,HI420
b128bb0c-47c3-41b2-a5f3-7cab0578b0d8,5,309c4ad8-2776-4955-b1b5-8ab5409090ad,22,76,ENGR450
1b8fced6-522d-4596-9381-ec5b0fbdbfd5,18,61b6a185-51b2-47f0-bfa2-7c6615e9e145,7,18,CS200
1b8fced6-522d-4596-9381-ec5b0fbdbfd5,11,fe8c95dc-f314-472c-a317-83d7bb76fbc9,13,50,HI420
1b8fced6-522d-4596-9381-ec5b0fbdbfd5,22,d3f82f56-4d74-4c26-a4c7-d20f153383cb,20,66,CHEM240
11f44b65-b29f-4d0a-8fc4-59c2bd173233,7,8913dd3b-624d-4610-837e-ca0063075e6b,24,100,BUS370
11f44b65-b29f-4d0a-8fc4-59c2bd173233,16,449de61b-f2b5-406f-8445-17b960996d0a,20,10,CS370
11f44b65-b29f-4d0a-8fc4-59c2bd173233,18,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,11,27,CS200
8853319f-5e79-4832-ab01-c4d1e1f21241,6,c3453dc3-772c-4d3b-b535-e058788237ed,5,75,HI160
8853319f-5e79-4832-ab01-c4d1e1f21241,15,e09c188d-aea7-4cf2-9bb6-6eed739db033,7,86,CHEM160
8853319f-5e79-4832-ab01-c4d1e1f21241,12,8eb8ab26-579c-4927-8866-9f0cfb37824a,5,45,MDIA330
8853319f-5e79-4832-ab01-c4d1e1f21241,9,ba2adea1-5399-4c45-9c94-9f26f726f62e,1,44,ENGR300
636f76f4-05e0-4461-9444-ee904916f00a,20,61b6a185-51b2-47f0-bfa2-7c6615e9e145,24,77,MDIA220
636f76f4-05e0-4461-9444-ee904916f00a,8,e1cf4dad-91e9-442f-857c-910eccf92228,20,80,BUS380
636f76f4-05e0-4461-9444-ee904916f00a,19,fc70f172-e0d8-4202-a83b-a8d6cc75de10,12,68,CHEM110
636f76f4-05e0-4461-9444-ee904916f00a,10,0be1929c-a780-4078-9e98-6df4cf99c936,11,70,CHEM310
b0bb588c-bbfe-4746-bbf9-488007c85f4f,9,d8e46018-304b-49b7-bb5b-d128007be5bd,14,27,ENGR300
b0bb588c-bbfe-4746-bbf9-488007c85f4f,4,c3c774e8-72c0-43bf-8075-97856dc04866,14,93,MATH340
b0bb588c-bbfe-4746-bbf9-488007c85f4f,7,e09c188d-aea7-4cf2-9bb6-6eed739db033,19,86,BUS370
b0bb588c-bbfe-4746-bbf9-488007c85f4f,11,61b6a185-51b2-47f0-bfa2-7c6615e9e145,3,31,HI420
4dc45149-6c45-4bff-acf2-d606e3e92bcd,22,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,21,59,CHEM240
4dc45149-6c45-4bff-acf2-d606e3e92bcd,13,d372a3ee-4ff5-48df-a5f2-7da725570f5e,4,51,PHYS340
ff6e4248-1760-4000-b9a9-77a4b3c2e2cf,7,e1cf4dad-91e9-442f-857c-910eccf92228,5,77,BUS370
ff6e4248-1760-4000-b9a9-77a4b3c2e2cf,18,ba2adea1-5399-4c45-9c94-9f26f726f62e,27,39,CS200
ff5e0ba5-f0d9-4d87-9249-e0fd7c7c3617,17,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,10,15,PHYS380
ff5e0ba5-f0d9-4d87-9249-e0fd7c7c3617,9,aec9a7a7-c8be-461b-8047-f0c97726edf1,19,48,ENGR300
ff5e0ba5-f0d9-4d87-9249-e0fd7c7c3617,13,8eb8ab26-579c-4927-8866-9f0cfb37824a,15,15,PHYS340
ff5e0ba5-f0d9-4d87-9249-e0fd7c7c3617,18,d3f82f56-4d74-4c26-a4c7-d20f153383cb,2,43,CS200
ff5e0ba5-f0d9-4d87-9249-e0fd7c7c3617,10,e09c188d-aea7-4cf2-9bb6-6eed739db033,9,38,CHEM310
26c4b1de-9269-4912-a609-52c48e46adaf,11,295c30fe-615a-4769-bade-21c7e3e975a9,3,1,HI420
26c4b1de-9269-4912-a609-52c48e46adaf,1,c0969d1b-26f7-4e83-9b27-3a4a0551f760,23,45,CHEM210
26c4b1de-9269-4912-a609-52c48e46adaf,20,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,25,29,MDIA220
26c4b1de-9269-4912-a609-52c48e46adaf,18,fe8c95dc-f314-472c-a317-83d7bb76fbc9,18,91,CS200
0687d1aa-93a0-48f2-9428-1b5f9f6063d4,22,e1cf4dad-91e9-442f-857c-910eccf92228,17,69,CHEM240
0687d1aa-93a0-48f2-9428-1b5f9f6063d4,7,c8a0eed4-ccd5-46fc-8b97-64b89728d342,4,4,BUS370
0a79d365-bdb6-4800-9af0-4a59fe6f030c,4,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,22,74,MATH340
ea54f6a0-2ba6-44e6-9e9c-4ea569aba48d,12,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,7,92,MDIA330
ea54f6a0-2ba6-44e6-9e9c-4ea569aba48d,5,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,29,33,ENGR450
ea54f6a0-2ba6-44e6-9e9c-4ea569aba48d,16,80dad91e-02f0-4182-ae63-9bfe710a66b9,9,89,CS370
ea54f6a0-2ba6-44e6-9e9c-4ea569aba48d,7,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,28,23,BUS370
ea54f6a0-2ba6-44e6-9e9c-4ea569aba48d,9,ba2adea1-5399-4c45-9c94-9f26f726f62e,23,77,ENGR300
a87716da-5f87-43fa-a241-1fae45382369,8,2086fb93-7036-4127-b46f-14b11794fd56,6,82,BUS380
76ba141f-6de4-41d8-b1de-21d17769c346,17,0eb47436-5e7e-4cba-99f5-fad4a55378c2,1,9,PHYS380
76ba141f-6de4-41d8-b1de-21d17769c346,21,55a493f1-a88a-4fe2-b666-b93388223926,23,33,HI230
76ba141f-6de4-41d8-b1de-21d17769c346,6,59424c88-808c-4285-b95a-607928e016a1,21,32,HI160
34501a17-ab33-4938-8b01-f3926bd1e704,3,80dad91e-02f0-4182-ae63-9bfe710a66b9,6,7,HI130
34501a17-ab33-4938-8b01-f3926bd1e704,8,5922b91c-31eb-443e-b15f-acbae8cf8831,25,13,BUS380
34501a17-ab33-4938-8b01-f3926bd1e704,17,2086fb93-7036-4127-b46f-14b11794fd56,10,17,PHYS380
34501a17-ab33-4938-8b01-f3926bd1e704,12,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,3,37,MDIA330
27410bdd-4002-4218-9453-e8eeb7893e3b,4,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,26,52,MATH340
27410bdd-4002-4218-9453-e8eeb7893e3b,17,d3f82f56-4d74-4c26-a4c7-d20f153383cb,10,34,PHYS380
27410bdd-4002-4218-9453-e8eeb7893e3b,19,0be1929c-a780-4078-9e98-6df4cf99c936,21,48,CHEM110
27410bdd-4002-4218-9453-e8eeb7893e3b,16,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,17,37,CS370
27410bdd-4002-4218-9453-e8eeb7893e3b,20,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,25,47,MDIA220
199fc304-49c5-41ca-b82e-938f9e289ff6,9,79463069-f838-4edd-9438-cdc4c95e75a2,30,63,ENGR300
199fc304-49c5-41ca-b82e-938f9e289ff6,20,e09c188d-aea7-4cf2-9bb6-6eed739db033,8,20,MDIA220
30ca4078-eb71-4859-b072-54cd863c5803,7,2086fb93-7036-4127-b46f-14b11794fd56,24,66,BUS370
30ca4078-eb71-4859-b072-54cd863c5803,4,55a493f1-a88a-4fe2-b666-b93388223926,8,18,MATH340
30ca4078-eb71-4859-b072-54cd863c5803,6,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,3,81,HI160
9fc30601-1d1c-441a-a6e5-0504a6bce895,12,e09c188d-aea7-4cf2-9bb6-6eed739db033,20,44,MDIA330
9fc30601-1d1c-441a-a6e5-0504a6bce895,5,8eb8ab26-579c-4927-8866-9f0cfb37824a,10,66,ENGR450
9fc30601-1d1c-441a-a6e5-0504a6bce895,7,d3f82f56-4d74-4c26-a4c7-d20f153383cb,25,88,BUS370
9fc30601-1d1c-441a-a6e5-0504a6bce895,15,cff4ee54-8789-46e5-a995-15c0dea35275,4,59,CHEM160
9fc30601-1d1c-441a-a6e5-0504a6bce895,2,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,3,55,ENGR120
164c8ad2-967d-4feb-8c7a-622d337e248e,11,d372a3ee-4ff5-48df-a5f2-7da725570f5e,10,46,HI420
164c8ad2-967d-4feb-8c7a-622d337e248e,15,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,6,38,CHEM160
164c8ad2-967d-4feb-8c7a-622d337e248e,5,e1cf4dad-91e9-442f-857c-910eccf92228,26,5,ENGR450
164c8ad2-967d-4feb-8c7a-622d337e248e,1,e09c188d-aea7-4cf2-9bb6-6eed739db033,7,24,CHEM210
f6d413f9-7d16-4f08-933f-83cdab089493,9,a12b297c-6ca7-436c-8318-08b5a05e1eea,10,41,ENGR300
f6d413f9-7d16-4f08-933f-83cdab089493,12,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,20,77,MDIA330
f6d413f9-7d16-4f08-933f-83cdab089493,15,80dad91e-02f0-4182-ae63-9bfe710a66b9,10,12,CHEM160
f6d413f9-7d16-4f08-933f-83cdab089493,8,c3c774e8-72c0-43bf-8075-97856dc04866,4,62,BUS380
f6d413f9-7d16-4f08-933f-83cdab089493,6,295c30fe-615a-4769-bade-21c7e3e975a9,18,90,HI160
743fade8-86cc-4014-9733-0c5a140791e4,5,cff4ee54-8789-46e5-a995-15c0dea35275,10,34,ENGR450
743fade8-86cc-4014-9733-0c5a140791e4,9,309c4ad8-2776-4955-b1b5-8ab5409090ad,20,95,ENGR300
743fade8-86cc-4014-9733-0c5a140791e4,22,6ddac491-3bfa-420a-8098-f3c741f530b6,11,17,CHEM240
f75aaaf2-ce5a-42aa-b809-a22281b9ca02,15,0eb47436-5e7e-4cba-99f5-fad4a55378c2,17,10,CHEM160
f75aaaf2-ce5a-42aa-b809-a22281b9ca02,11,b53f72f1-d162-4f47-a6af-c538db450833,7,5,HI420
f75aaaf2-ce5a-42aa-b809-a22281b9ca02,6,d7e101e3-1c37-4827-872a-2a9e7994aaab,14,66,HI160
f75aaaf2-ce5a-42aa-b809-a22281b9ca02,7,449de61b-f2b5-406f-8445-17b960996d0a,18,26,BUS370
ec5420cd-d404-49a5-b549-d16692bd1628,9,59424c88-808c-4285-b95a-607928e016a1,25,38,ENGR300
ec5420cd-d404-49a5-b549-d16692bd1628,3,aec9a7a7-c8be-461b-8047-f0c97726edf1,3,69,HI130
ec5420cd-d404-49a5-b549-d16692bd1628,10,c3c774e8-72c0-43bf-8075-97856dc04866,26,48,CHEM310
ec5420cd-d404-49a5-b549-d16692bd1628,17,21f1397e-1a61-401a-bc67-1e74523bf8d8,10,50,PHYS380
8a1f5e5c-0fad-45f8-92bf-4e9520c4aaf6,14,ba2adea1-5399-4c45-9c94-9f26f726f62e,2,27,MGMT350
8a1f5e5c-0fad-45f8-92bf-4e9520c4aaf6,22,e09c188d-aea7-4cf2-9bb6-6eed739db033,21,35,CHEM240
df979d21-bcc8-4ddc-b3e1-74e15f0312c9,19,5922b91c-31eb-443e-b15f-acbae8cf8831,17,37,CHEM110
df979d21-bcc8-4ddc-b3e1-74e15f0312c9,22,0eb47436-5e7e-4cba-99f5-fad4a55378c2,2,88,CHEM240
df979d21-bcc8-4ddc-b3e1-74e15f0312c9,20,72d8246e-bd38-49b2-88c7-96f11c51f1fb,8,79,MDIA220
df979d21-bcc8-4ddc-b3e1-74e15f0312c9,3,b53f72f1-d162-4f47-a6af-c538db450833,3,51,HI130
df979d21-bcc8-4ddc-b3e1-74e15f0312c9,18,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,11,24,CS200
251fa40d-d742-4600-abbd-d01007477f7f,11,61b6a185-51b2-47f0-bfa2-7c6615e9e145,29,83,HI420
98ff3305-77c4-4383-b677-ddd91f6e6a73,21,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,7,90,HI230
98ff3305-77c4-4383-b677-ddd91f6e6a73,13,449de61b-f2b5-406f-8445-17b960996d0a,19,17,PHYS340
98ff3305-77c4-4383-b677-ddd91f6e6a73,10,61b6a185-51b2-47f0-bfa2-7c6615e9e145,24,31,CHEM310
a946b6d7-1d81-4ac6-b54e-758621fc9c59,11,8eb8ab26-579c-4927-8866-9f0cfb37824a,27,98,HI420
a946b6d7-1d81-4ac6-b54e-758621fc9c59,16,449de61b-f2b5-406f-8445-17b960996d0a,19,56,CS370
56d36568-6e26-4c0b-9fbe-4e8dc3337724,15,309c4ad8-2776-4955-b1b5-8ab5409090ad,9,76,CHEM160
56d36568-6e26-4c0b-9fbe-4e8dc3337724,3,8913dd3b-624d-4610-837e-ca0063075e6b,17,56,HI130
56d36568-6e26-4c0b-9fbe-4e8dc3337724,8,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,16,43,BUS380
3c11631b-7ce5-4316-aa8d-b1a976dba5b6,11,61b6a185-51b2-47f0-bfa2-7c6615e9e145,20,51,HI420
3c11631b-7ce5-4316-aa8d-b1a976dba5b6,10,cff4ee54-8789-46e5-a995-15c0dea35275,20,6,CHEM310
3c11631b-7ce5-4316-aa8d-b1a976dba5b6,8,d7e101e3-1c37-4827-872a-2a9e7994aaab,24,19,BUS380
3c11631b-7ce5-4316-aa8d-b1a976dba5b6,3,ba2adea1-5399-4c45-9c94-9f26f726f62e,28,61,HI130
a55b57cd-fe7e-4ef2-b748-e804b5dc448f,19,6ddac491-3bfa-420a-8098-f3c741f530b6,24,43,CHEM110
a55b57cd-fe7e-4ef2-b748-e804b5dc448f,9,d8e46018-304b-49b7-bb5b-d128007be5bd,26,69,ENGR300
a55b57cd-fe7e-4ef2-b748-e804b5dc448f,4,295c30fe-615a-4769-bade-21c7e3e975a9,11,22,MATH340
b013eef5-d721-46ad-a261-c3238b5d6727,8,d4fba2d9-c269-4d11-82f8-e94787f74bc1,6,48,BUS380
c3b92051-31ae-4945-8c30-324bd1941e2d,4,57a87455-1a19-4d48-90c9-bd9040670f85,25,26,MATH340
c3b92051-31ae-4945-8c30-324bd1941e2d,21,80dad91e-02f0-4182-ae63-9bfe710a66b9,5,38,HI230
c3b92051-31ae-4945-8c30-324bd1941e2d,1,0be1929c-a780-4078-9e98-6df4cf99c936,4,18,CHEM210
35f17aa3-b6fd-4bc4-a861-cd3ef972d501,15,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,27,73,CHEM160
35f17aa3-b6fd-4bc4-a861-cd3ef972d501,6,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,30,69,HI160
35f17aa3-b6fd-4bc4-a861-cd3ef972d501,12,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,10,31,MDIA330
c24e27fa-76aa-48b7-b0f1-f64007e05924,8,a12b297c-6ca7-436c-8318-08b5a05e1eea,8,17,BUS380
c24e27fa-76aa-48b7-b0f1-f64007e05924,19,c3453dc3-772c-4d3b-b535-e058788237ed,23,5,CHEM110
c24e27fa-76aa-48b7-b0f1-f64007e05924,20,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,26,20,MDIA220
c24e27fa-76aa-48b7-b0f1-f64007e05924,15,d4fba2d9-c269-4d11-82f8-e94787f74bc1,18,56,CHEM160
93b15629-dae7-4765-b86c-dbba1ebae94b,8,a12b297c-6ca7-436c-8318-08b5a05e1eea,15,47,BUS380
5d52c5b3-1e9b-42e6-bff6-f104cb828134,13,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,19,54,PHYS340
5d52c5b3-1e9b-42e6-bff6-f104cb828134,21,d3f82f56-4d74-4c26-a4c7-d20f153383cb,4,45,HI230
5d52c5b3-1e9b-42e6-bff6-f104cb828134,3,c3c774e8-72c0-43bf-8075-97856dc04866,3,31,HI130
c7370c7b-652e-4766-881a-b8f7c9d29345,6,aec9a7a7-c8be-461b-8047-f0c97726edf1,24,68,HI160
c7370c7b-652e-4766-881a-b8f7c9d29345,11,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,25,82,HI420
c7370c7b-652e-4766-881a-b8f7c9d29345,14,295c30fe-615a-4769-bade-21c7e3e975a9,25,15,MGMT350
0cd7b2d3-d7ef-4557-b044-fa4427363e0f,22,c8a0eed4-ccd5-46fc-8b97-64b89728d342,15,98,CHEM240
0cd7b2d3-d7ef-4557-b044-fa4427363e0f,12,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,29,22,MDIA330
0cd7b2d3-d7ef-4557-b044-fa4427363e0f,15,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,30,65,CHEM160
0cd7b2d3-d7ef-4557-b044-fa4427363e0f,4,fe8c95dc-f314-472c-a317-83d7bb76fbc9,10,47,MATH340
0cd7b2d3-d7ef-4557-b044-fa4427363e0f,9,79463069-f838-4edd-9438-cdc4c95e75a2,23,24,ENGR300
050ca06f-d4a2-4c90-96fa-96cd12451f9e,22,df3e4352-c037-4293-aeb8-74b7aae6fb8a,24,39,CHEM240
5dc7d672-f1f1-4ed0-a25e-aad5a6d3bd35,22,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,22,41,CHEM240
5dc7d672-f1f1-4ed0-a25e-aad5a6d3bd35,6,d8e46018-304b-49b7-bb5b-d128007be5bd,15,87,HI160
5dc7d672-f1f1-4ed0-a25e-aad5a6d3bd35,7,0be1929c-a780-4078-9e98-6df4cf99c936,18,67,BUS370
b750521d-ada6-4ea0-8025-5affb0c29bf9,10,79463069-f838-4edd-9438-cdc4c95e75a2,14,50,CHEM310
b750521d-ada6-4ea0-8025-5affb0c29bf9,13,d8e46018-304b-49b7-bb5b-d128007be5bd,27,39,PHYS340
25211060-9161-4a0a-940f-ad2038ea5947,7,c3453dc3-772c-4d3b-b535-e058788237ed,19,37,BUS370
25211060-9161-4a0a-940f-ad2038ea5947,4,fe8c95dc-f314-472c-a317-83d7bb76fbc9,3,85,MATH340
25211060-9161-4a0a-940f-ad2038ea5947,15,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,28,34,CHEM160
25211060-9161-4a0a-940f-ad2038ea5947,22,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,22,13,CHEM240
cb4d248f-5751-4abb-b944-d1d772615c46,11,72d8246e-bd38-49b2-88c7-96f11c51f1fb,15,83,HI420
cb4d248f-5751-4abb-b944-d1d772615c46,6,449de61b-f2b5-406f-8445-17b960996d0a,9,30,HI160
cb4d248f-5751-4abb-b944-d1d772615c46,9,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,30,76,ENGR300
cb4d248f-5751-4abb-b944-d1d772615c46,3,21f1397e-1a61-401a-bc67-1e74523bf8d8,5,67,HI130
3a04c261-31bb-4632-a8d1-ab9f940a8c34,14,57a87455-1a19-4d48-90c9-bd9040670f85,24,14,MGMT350
3a04c261-31bb-4632-a8d1-ab9f940a8c34,6,e1cf4dad-91e9-442f-857c-910eccf92228,6,84,HI160
f29bd54e-8de7-465a-b791-c02356527372,13,309c4ad8-2776-4955-b1b5-8ab5409090ad,11,4,PHYS340
ed711f60-4010-4a1b-8fbc-e0f7123db431,19,aec9a7a7-c8be-461b-8047-f0c97726edf1,10,70,CHEM110
7f24a28a-5cef-42ff-81e1-a915e120ae60,6,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,23,42,HI160
7f24a28a-5cef-42ff-81e1-a915e120ae60,18,57a87455-1a19-4d48-90c9-bd9040670f85,20,13,CS200
7f24a28a-5cef-42ff-81e1-a915e120ae60,10,59424c88-808c-4285-b95a-607928e016a1,14,73,CHEM310
7f24a28a-5cef-42ff-81e1-a915e120ae60,15,61b6a185-51b2-47f0-bfa2-7c6615e9e145,28,37,CHEM160
02b04abf-8459-4229-8e25-58c3bf86ff34,16,d7e101e3-1c37-4827-872a-2a9e7994aaab,23,15,CS370
02b04abf-8459-4229-8e25-58c3bf86ff34,6,80dad91e-02f0-4182-ae63-9bfe710a66b9,25,49,HI160
8cf11efb-ecfe-4732-a2e8-dbd3ea41e780,6,5922b91c-31eb-443e-b15f-acbae8cf8831,27,69,HI160
8cf11efb-ecfe-4732-a2e8-dbd3ea41e780,7,0eb47436-5e7e-4cba-99f5-fad4a55378c2,6,73,BUS370
